song_id	line_id	line_orig	line_transl
175	11-2	숨겨도 시끄러 시끄러워 (아무리 숨어도)	Прячусь, но шумно, так шумно (как бы ни прятался)
175	11-3	언제나 화제의 중심에 서 있는 나	Я всегда в центре обсуждения
175	11-4	별안간 이 세상 가장 특별한 인간 (숨만 쉬어도 난)	Внезапно я самый особенный человек в мире (даже просто дыша)
175	11-5	어지러 어지러워	Кругом голова, кругом
175	11-6	감춰도 시끄러 시끄러워 (전부 다 내 탓이야)	Прячусь, но шумно, так шумно (это всё моя вина)
175	11-7	다시 또 화제의 중심에 서 있는 나	Я всегда в центре обсуждения
175	11-8	그래 난 이 세상 가장 특별한 인간	Внезапно я самый особенный человек в мире
175	12-1	Mixed Up 즐겨볼게 또	Путаницей буду наслаждаться
175	12-2	세상을 별안간	Внезапно мир
175	12-3	뒤집어놔 발칵	Перевернулся
175	13-1	Mixed Up 쟤가 걔냐고	Перемешалось, я уже не тот
175	13-2	보여줄게 잘 봐	Я покажу, смотри сюда
175	13-3	이게 나라고	Это и есть я
175	14-1	나도 모르게 주인공이 된 가십 가십	Я внезапно стал главным героем сплетен, сплетен
175	14-2	Mixed Up 날 내버려 둬	Путаница оставь меня в покое
175	14-3	하루 종일 Mixed Up Mixed Up Oh Oh	Весь день путаница, путаница, оу-оу
176	0-1	[Hook: Jay Park]	[Hook: Jay Park]
176	0-2	I be like hold up wait a minute girl	Я просто такой: Детка, дай минутку
176	0-3	어딜 가	Куда ты
176	0-4	너무 쳐다봐서 미안해	Прости что так долго смотрел на тебя
176	0-5	근데 니가 너무 섹시해서	Но ты очень сексуальная поэтому
176	0-6	눈을 뗄 수가 없어	Не могу я оторвать глаз
176	0-7	보고 싶어 너의 몸몸몸매	Хочу увидеть твое те-те-тело
176	0-8	몸몸몸매 몸몸몸매	Те-те-тело те-те-тело
176	0-9	너의 몸몸몸매 몸몸몸매	Твое те-те-тело те-те-тело
176	0-10	Oh yeah	О да
176	0-11	Let me see	Позволь посмотреть
176	0-12	Let me see	Позволь увидеть
176	1-1	[Verse 1: Crush]	[Verse 1: Crush]
176	1-2	오랜만이야 내 자기들	Давно не виделись, мои крошки
176	1-3	Dancefloor	На танцполе
176	1-4	위에 엉덩이 덩덩이	Задницы трясутся вверх
176	1-5	완전 blow up	Идеальный взрыв
176	1-6	눈빛을 보내 구석으로 끌고가	Глаза сияют и тащут по углам
176	1-7	남자새끼들	Суки
176	1-8	도대체 뭐가 그리 아니꼬와	Что вы тут позабыли
176	1-9	Cell phone은 넣어두기	Телефоны с собой
176	1-10	사진은 둘이 있을 때	Чтобы сделать фото для двоих
176	1-11	You know how do it	Ты знаешь как это сделать
176	1-12	밤새 에로 movie 찍어도	Ночь напролет снимаем кино
176	1-13	난 내일이 중요해	Завтра снова стану важной персоной
176	1-14	니가 눈 뜰 때	Не оторвать от тебя глаз
176	1-15	혼자 두지 넌	Не оставить тебя одну
176	1-16	Skinny한 다리	Худенькие ножки
176	1-17	칼 대지 않은 skin	Идеальная кожа
176	1-18	Bodyline 완전	Безупречная талия
176	1-19	Ms. America shit	Мисс Америка, бл*ть
176	1-20	재범이형이랑 불러줄게	Мы с Джэбоми хёном (Джей Паком) тебе перезвоним
176	1-21	Give it to me	Дай мне это
176	1-22	난 원래 여자들한테만	Я с оригинальными девушками
176	1-23	존나 끼부리지 ha	Еб*ный флирт, ха
176	1-24	They ain't fcking wit us O A	Они бл*ть не с нами оу эй
176	1-25	They ain't fcking wit us	Они бл*ть не с нами
176	1-26	2년만에 작업했지	Я создал это все всего за два года
176	1-27	This is Gray on the beat	И этот бит принадлежит Gray
176	1-28	다시 말해	Повтори это
176	1-29	Vvd i do it for my team whut	Я делаю ради своей команды, а
176	2-1	[Hook: Jay Park]	[Hook: Jay Park]
176	2-2	I be like hold up wait a minute girl	Я просто такой: Детка, дай минутку,
176	2-3	어딜 가 너무 쳐다봐서 미안해	Куда ты, Прости что так долго смотрел на тебя
176	2-4	근데 니가 너무 섹시해서	Но ты очень сексуальная поэтому
176	2-5	눈을 뗄 수가 없어	Не могу я оторвать глаз
176	2-6	보고 싶어 너의 몸몸몸매	Хочу увидеть твое те-те-тело
176	2-7	몸몸몸매 몸몸몸매	Те-те-тело те-те-тело
176	2-8	너의 몸몸몸매 몸몸몸매	Твое те-те-тело те-те-тело
176	2-9	Oh yeah	О да
176	2-10	Let me see	Позволь посмотреть
176	2-11	Let me see	Позволь увидеть
176	3-1	[Verse 2: Honey Cocaine]	[Verse 2: Honey Cocaine]
176	3-2	Ten shot's of the soju	10 шотов соджу
176	3-3	Bet i got that white girl like tofu	Держу пари, эта европейка как тофу
176	3-4	To bump's got her feeling like Goku	От удара она чувствует себя как Гоку
176	3-5	New pump's on my feet	Новая пара уже на ногах
176	3-6	When i roll through i thought	Когда я проскальзываю сквозь них я думаю
176	3-7	I told you going broke is	Я говорил тебе, что ломаться
176	3-8	What we don't do	Это не то, что мы делаем
176	3-9	Young honey in her prime	Молодая, милая, в самом расцвете сил
176	3-10	Like Lee Wan Koo	Как Ли Ван Ку
176	3-11	So bougie pull up	Так что, буги-вуги, подъезжай
176	3-12	With the neon roof	С неоновой крышей
176	3-13	Like her man trying to	Как ее мужчина, пытающийся
176	3-14	Holler cause your peon loose	Кричать потому что твой пеон освободился
176	3-15	I got btche's in the kitchen	Суки на моей кухне
176	3-16	And they dustin' it up	И они делают там это
176	3-17	100 mill won ain't nothing to us	100 миллионных вон для нас ничего
176	3-18	My whole team got b's	Вся моя команда получила сук
176	3-19	And they buzzing' to us	И они жужжат для нас
176	4-1	[Bridge: Jay Park]	[Bridge: Jay Park]
176	4-2	They ain't fckin' with us	Они бл*ть не с нами
176	4-3	They aint fcking with us	Они бл*ть не с нами
176	4-4	Ahh nah they aint fckin with us	Ах, не, бл*ть не с нами
176	4-5	This aint dj mustard	Эо не диджей mustard
176	4-6	This is gray on the beats	Это gray на бите
176	4-7	Btch its aomg	С*ка, это о мой бог
176	4-8	We do it properly leggo	Мы делаем все правильно, поехали
176	5-1	[Hook: Jay Park]	[Hook: Jay Park]
176	5-2	I be like hold up wait a minute girl	Я просто такой: Детка, дай минутку
176	5-3	어딜 가 너무 쳐다봐서 미안해	Куда ты, прости что так долго смотрел на тебя
176	5-4	근데 니가 너무 섹시해서	Но ты очень сексуальная поэтому
176	5-5	눈을 뗄 수가 없어	Не могу я оторвать глаз
176	5-6	보고 싶어 너의 몸몸몸매	Хочу увидеть твое те-те-тело
